1871355734,Lemonade,"[' 3+ years working as a data scientist (preferably for a startup)', ' MSc+ in Statistics, Computer Science, Mathematics or equivalent practical experience', ' Writes Python, R code', ' All around team player, fast, and self-learning individual', ' Passion for data', ' Knowledge of relational and NoSQL databases', ' Smart, problem solver', ' Loves getting shit done!', ' Experience working on high-scale, production-grade projects']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878131413,PayPal,"[' DO: Capitalize first letter of First and Last Name. Example: John Smith ',  DON'T: Capitalize entire First and/or Last Name. Example: JOHN SMITH """," "" NOTE: Use correct grammar for Names with multiple cases. Example: McDonald or O'Connell""", <br/>, <br/>, 'Develop loss forecasts for global credit products leveraging internal performance data and various macroeconomic inputs', 'Conduct regular stress testing to ensure portfolio maintains minimum profitability measures', 'Participate in monthly/quarterly reserve setting process with Finance and Accounting', 'Monitor global portfolio performance to ensure its within PayPal’s Credit Risk Appetite', 'Partner with Operations to conceive, design & monitor strategies to improve credit losses', 'Leverage internal and external data to enhance existing models and business rules', 'Analyze portfolio trends to deliver strategic loss forecasting insights', 'Communicate concise and actionable business strategies to Executive team', <br/>, <br/>, 'Bachelor’s degree in Mathematics, Statistics, Operations Research, Finance, Economics or related quantitative discipline. ', '5+ years of proven Risk and Collections experience in Financial Services, Payment Transactions or other financial related industry', 'Analytical and project management experience', 'Excel and spreadsheet analysis', 'Handling and building complex formulas in Excel spreadsheet', 'Risk Management', 'Collections strategy', 'Statistical analysis', 'Loss modeling', 'Building complex forecasting model using advanced Excel functions', 'SAS (R or Python) and SQL skills to be able to run data queries and research risk strategy and collections impacts', 'Using PowerPoint for management communications and broad organizational readouts', 'Any suitable combination of education, training and experience is acceptable.', <br/>," <br/>]""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830793576,Apple,"['Working knowledge of big data tools preferred (SQL, Spark, and Splunk)', 'EXCELLENT INTERPERSONAL, WRITTEN, AND VERBAL COMMUNICATION SKILLS', 'Confidence working independently and making key decisions on projects', 'Knowledge of machine learning algorithms including classifiers, clustering algorithms, and anomaly detection a plus', <br/>]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759885325,Noom Inc.,"['We work on problems that affect the lives of real people. Our users depend on us to make positive changes to their health and their lives.', 'We base our work on scientifically-proven, peer-reviewed methodologies that are designed by medical professionals.', 'We are a data-driven company through and through.', 'We’re a respectful, diverse, and dynamic environment in which Engineering is a first-class citizen, and where you’ll be able to work on a variety of interesting problems that affect the lives of real people.', 'We offer a generous budget for personal development expenses like training courses, conferences, and books.', 'You’ll get three weeks’ paid vacation and a flexible work policy that is remote- and family-friendly (about 50% of our engineering team is fully remote). We worry about results, not time spent in seats.', 'You have 4+ years of experience as a Data Scientist or Data Analyst in a similarly-sized organization, with a proven record of analysis and research that positively impacts your team.', 'You possess excellent communication skills and the ability to clearly communicate technical concepts to a non-technical audience', 'You possess excellent SQL/relational algebra skills, ideally with at least a basic knowledge of how different types of databases (e.g.: column vs row storage) work.', 'You have a superior knowledge of statistical analysis methods, such as input selection, logistic and standard regression, etc.', 'You are comfortable writing Python code, and have good working knowledge of pandas and numpy. We don’t expect you to write production-quality code, but you should have some programming experience.', 'You are comfortable with at least “medium data” technologies and how to transcend the “memory bound” nature of most analytics tools.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877422584,Caterpillar Inc.,"[' Bachelor’s degree, preferably in engineering, mathematics, economics or a similar field with quantitative coursework.', ' 1 year of experience utilizing quantitative analysis and or systems troubleshooting is required', ' Alternatively a Master’s degree and 1 year of experience, or a PhD in one of the associated fields.', ' Experience writing programs/queries with data analysis tools such as Python, R, SAS, SQL or Alteryx', <br/>, ' 1 year experience with Caterpillar, working with a different unit or working with different products, processes or systems is desirable', ' Experiences with different types of database tools such as DB2, Oracle and Snowflake', ' Experience developing dashboards in visualization tools such as Tableau or Power BI', ' Familiarity with AWS or other cloud technology', ' Experience using data analytics techniques in e-commerce space', ' Excellent analytical skills are essential', ' Ability to work on increasingly more complex assignments and will have demonstrated strong leadership, initiative, interpersonal skills, and the ability to communicate effectively', ' Must have ability to communicate effectively with team members and others in the work group, as well as with customers', <br/>]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877025924,Facebook,"['Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our users interact with both our consumer and business products', 'Partner with Product and Engineering teams to solve problems and identify trends and opportunities', 'Inform, influence, support, and execute our product decisions and product launches', 'The Data Scientist Analytics role has work across the following four areas:', 'Product Operations: Forecasting and setting product team goals, designing and evaluating experiments, monitoring key product metrics, understanding root causes of changes in metrics, building and analyzing dashboards and reports, building key data sets to empower operational and exploratory analysis, and evaluating and defining metrics', 'Exploratory Analysis: proposing what to build in the next roadmap, understanding ecosystems, user behaviors, and long-term trends, identifying new levers to help move key metric, and building models of user behaviors for analysis or to power production systems', 'Product Leadership: influencing product teams through presentation of data-based recommendations, communicating state of business, experiment results, etc. to product teams and spreading best practices to analytics and product teams', 'Data Infrastructure: working in Hadoop and Hive primarily, sometimes MySQL, Oracle, and Vertica, and automating analyses and authoring pipelines via SQL and Python based ETL framework', '2+ years’ experience doing quantitative analysis within a large-scale company or fast-paced environment', 'BA/BS in Computer Science, Math, Physics, Engineering, Statistics or other technical field', 'Experience in SQL or other programming languages', 'Development experience in any scripting language (PHP, Python, Perl, etc.)', 'Experience communicating the results of analyses with product and leadership teams to influence the strategy of the product', 'Knowledge of statistics (e.g. hypothesis testing, regressions)', 'Experience manipulating data sets through statistical software (e.g. R, SAS) or other methods', 'Advanced degrees', 'Experience with distributed computing (Hive/Hadoop)', 'Experience working within the tech sector preferred']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862640109,Afiniti,"['Experience with data mining, queuing theory, probability, statistics, optimization, and/or simulation. ', 'Familiarity with data manipulation and analysis tools such as: SQL, R, Python, Matlab, SAS, or SPSS for analysis of data ', 'Predictive modeling and algorithm development ', 'Client engagement (face of AI to client) ', 'Motivated self-starter with a desire to develop solutions for the data analytics space using cutting edge computing technology ', 'Proven requirements analysis and problem-solving capabilities ', 'Success working collaboratively in a team environment ', 'Knowledge of an object-oriented language, including C++, C#, JavaScript, etc. for application development of internal tools used to build and analyze models ', 'Foreign languages. ', 'Bachelor’s Degree in Statistics, Mathematics, CS, , Systems Engineering, or a related field ', 'MS degree or higher preferred. ']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878192155,Mount Indie ,"['Working with data analysts and project managers to address client requests and deliver valuable data-driven insights', 'Developing new features and writing scripts for automation in a Google cloud environment', 'Engaging with external stakeholders to understand client requirements and develop innovative technical solutions', 'Working cross-functionally with other internal departments to drive efficiencies and optimize customer solutions', 'Delivering thought leadership to allow for continuous improvement and innovation in process, technique, and implementation', 'Researching opportunities for data acquisition and new uses for existing data', 'Ensuring project systems meet business requirement and industry best practices', 'Master’s degree in an analytical or technical field and 0-3 years of relevant work experience\xa0', 'Familiarity with structured and unstructured data storage systems, such as HBASE or Cassandra', 'Experience using programming languages such as python and R to complete projects involving data processing combined with statistical analysis', 'Experience processing text data for text analytics (tokenization, word counting, clustering, etc.)', 'Familiarity with different social media forms', 'Capable of learning new programming languages and software with minimal training, i.e. familiar with online education services and technical discussion boards', <strong>US Citizen with a TS/SCI clearance preferable; willingness and ability to obtain clearance required</strong>, 'The Applied Data Scientist is a team player working with client, analysts, account managers, research data scientists.\xa0', 'Candidates should thrive in a dynamic environment with the expectation of new problems every few months and automation of any understood processes.\xa0', 'Accepting feedback is critical for the Applied Data Scientist. Feedback, especially from a client, is a gift. The Applied Data Scientist is a point of entry for ideas of process improvement and better serving client needs!']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892705337,Ford Motors,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878136597,VanderHouwen,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846508200,Options Group,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878187493,Harvey Nash Group,"[<ul><li>Research and build machine learning algorithms for search ranking leveraging our images, metadata, and/or customer interactions to significantly improve our customer’s image/video finding and discovery experiences. </li><li>Recommend changes to our search ranking strategy presented in a clear manner to team members and leadership </li><li>Develop and implement online and offline testing and validation methodologies </li><li>Collaborate closely with product, search engineering, and data science leaders </li><li>Share your expertise by mentoring others on the team </li></ul>, 'Research and build machine learning algorithms for search ranking leveraging our images, metadata, and/or customer interactions to significantly improve our customer’s image/video finding and discovery experiences. ', 'Recommend changes to our search ranking strategy presented in a clear manner to team members and leadership ', 'Develop and implement online and offline testing and validation methodologies ', 'Collaborate closely with product, search engineering, and data science leaders ', 'Share your expertise by mentoring others on the team ', <ul><li>Proven experience building and validating ranking, recommendation, and/or newsfeed algorithms for customer-facing products. </li><li>A strong understanding of the real-world advantages and drawbacks of various ranking algorithms and measures of success. </li><li>Hands-on experience with accessing data, Python, machine learning libraries, and deep learning libraries (ex: scikit-learn, numpy, pandas, scipy, tensorflow, SQL, hive, spark, etc.). Nice-to-have: experience with search technologies such as SOLR, Learn-to-rank, and nearest neighbor maps of deep learned embeddings (ex: FAISS). </li><li>You write clean, understandable code that follows best practices, is well-documented, and build easily reproducible models </li><li>You are excited to dig into the context in which data was generated to consider biases that may exist in the data, and make appropriate considerations in developing solutions </li><li>Excellent communication skills. You are a good listener open to many diverse voices and perspectives. You are transparent, trustworthy, and honest. </li><li>Ability to independently execute on a project, from ideation to testing to delivery, and can pro-actively interact with other engineers to access necessary resources or data. </li></ul>, 'Proven experience building and validating ranking, recommendation, and/or newsfeed algorithms for customer-facing products. ', 'A strong understanding of the real-world advantages and drawbacks of various ranking algorithms and measures of success. ', 'Hands-on experience with accessing data, Python, machine learning libraries, and deep learning libraries (ex: scikit-learn, numpy, pandas, scipy, tensorflow, SQL, hive, spark, etc.). Nice-to-have: experience with search technologies such as SOLR, Learn-to-rank, and nearest neighbor maps of deep learned embeddings (ex: FAISS). ', 'You write clean, understandable code that follows best practices, is well-documented, and build easily reproducible models ', 'You are excited to dig into the context in which data was generated to consider biases that may exist in the data, and make appropriate considerations in developing solutions ', 'Excellent communication skills. You are a good listener open to many diverse voices and perspectives. You are transparent, trustworthy, and honest. ', 'Ability to independently execute on a project, from ideation to testing to delivery, and can pro-actively interact with other engineers to access necessary resources or data. ', <ul><li>A Ph.D. or MS in Computer Science, Statistics, Data Science, Mathematics, Economics/Sconometrics, Sociology, Natural Sciences or any other equivalent quantitative field is preferred. </li><li>If you are self-taught and believe you are a good fit for this role, or have significant work experience, we would love to hear from you as well.</li></ul>, 'A Ph.D. or MS in Computer Science, Statistics, Data Science, Mathematics, Economics/Sconometrics, Sociology, Natural Sciences or any other equivalent quantitative field is preferred. ', 'If you are self-taught and believe you are a good fit for this role, or have significant work experience, we would love to hear from you as well.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880714431,Brooksource,"['Design machine learning projects to address specific business problems determined by consultation with business partners. ', 'Work with data-sets of varying degrees of size and complexity including both structured and unstructured data. ', 'Piping and processing massive data-streams in distributed computing environments such as Hadoop to facilitate analysis. ', 'Implements batch and real-time model scoring to drive actions. ', 'Develops machine learning algorithms to build customized solutions that go beyond standard industry tools and lead to innovative solutions. ', 'Develop sophisticated visualization of analysis output for business users. ', 'Develop products and services to keep members and healthcare providers happy and to help them stay engaged. ', 'Understand the latest data science and data engineering methods and processes to develop impactful and reusable patterns and abstractions from enterprise-level data assets. ', '0-2 years of professional experience (it is preferred that recent grads have internship experience) ', Bachelor's Degree (or higher) in Mathematics", Statistics, Machine Learning, Data Science," or similar Quantitative disciplines. """, 'Strong hands on experience and expertise with both Python & SQL. ', '1-3 years’ experience in predictive analytics and advanced expertise with software such as Python, or any combination of education and experience which would provide an equivalent background. ', 'Experience with R or SAS programming language. ', 'Preferred experience in Deep Learning, end-to-end data science project implementation," or healthcare sector experience.']""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886246847,The Lab Consulting,"[<strong>Excel</strong>, <strong>Databases</strong>, <strong>Visio</strong>, <strong>Power BI</strong>, <strong>Tableau</strong>, <strong>KPIs</strong>, <strong>Process mapping</strong>, <strong>Data analysis</strong>]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
